Trade_Volume_Millions,Execution_Slippage_Bps
40.3029,680.6705
29.3092,225.7968
43.4267,933.9932
10.3715,33.0985
5.6848,22.4081
13.5605,32.7355
2.9486,1.5324
26.6054,147.7498
46.8366,1202.4962
2.0632,7.6218
6.1933,12.8684
22.6647,76.1051
46.7004,1228.5424
15.8762,21.168
25.411,131.029
2.1745,7.7387
7.5023,13.9829
49.3328,1444.4382
48.2594,1349.0351
0.3465,-0.0613
47.5954,1265.1022
31.9921,302.9297
43.4091,901.66
22.7915,79.5722
25.8282,159.8338
24.4934,102.6241
33.3765,329.8596
7.0686,26.6038
1.5957,9.5459
15.4657,21.0425
35.2636,431.9857
10.1725,17.1292
33.7043,397.8354
48.4986,1343.3402
4.7856,19.536
33.6628,366.1897
22.2431,106.2284
43.4203,918.6912
8.9398,29.6751
34.662,418.4881
41.922,793.1465
47.2362,1230.5293
34.1941,383.6941
24.909,116.5535
30.9306,250.2421
43.4584,950.1325
28.5734,167.5862
1.6163,13.9304
46.5543,1133.9197
34.5074,411.9581
33.858,362.7109
10.8622,8.8965
32.9784,362.7554
19.7538,28.9309
32.5965,341.7782
5.419,18.3367
32.9265,358.9574
49.9707,1516.4589
2.5058,14.3108
48.861,1410.248
20.4047,76.8163
43.5506,934.6002
39.141,623.4402
28.3941,194.7579
36.9486,515.2809
43.9379,946.2512
20.2666,93.1594
16.419,36.859
33.4129,334.2534
40.4115,704.6273
38.138,556.3736
39.9109,721.5234
21.8356,82.3636
40.9099,753.983
6.0984,21.5493
27.27,187.8435
0.3874,4.6244
16.2968,32.8097
18.3864,49.7925
19.869,44.9682
34.8038,410.4718
19.489,80.4441
22.4898,99.5294
11.9535,23.53
18.7253,76.4933
11.4408,18.3936
3.7525,16.45
30.2121,242.7237
33.4438,354.0699
31.0126,280.0088
23.2284,107.4418
19.0513,51.5354
43.1803,875.3028
26.0022,174.8804
24.0112,112.1764
1.3795,4.1722
17.1283,29.6318
19.0718,79.1921
20.0013,94.0437
29.0506,221.5218
26.7268,150.2577
30.4345,260.9052
38.2677,575.1613
40.668,736.9855
35.9343,471.3973
47.7806,1280.1892
1.0098,6.264
9.8693,20.1245
0.4774,7.3472
32.409,315.9821
44.9117,1082.1489
12.2498,44.591
46.359,1141.9711
3.1073,11.6665
46.7284,1183.2423
17.646,36.8447
5.1609,21.9866
24.345,133.9322
12.9132,38.3943
14.3152,27.6708
15.4338,31.2321
40.171,646.5205
27.0041,155.4104
15.6343,24.3051
30.5557,238.2812
35.8359,449.3064
13.7039,25.0659
20.7361,68.6818
6.1821,26.8081
9.1394,30.0232
34.0878,361.0884
9.1538,24.4567
26.3057,138.6799
35.4814,446.3821
5.4332,25.1082
28.4089,190.7012
12.9025,16.9022
48.1501,1317.5784
24.2289,134.0462
40.319,748.0943
27.5563,168.2675
2.2663,11.54
31.6943,300.1529
47.575,1223.7185
30.1204,218.8526
40.9775,751.0852
44.2219,965.4734
11.4812,11.5168
10.681,28.4635
30.588,260.6213
20.6103,67.9114
42.0091,786.0935
45.0112,994.3872
17.7357,37.8813
11.9198,24.8664
39.0482,609.6816
13.8128,17.5066
41.1485,745.8214
21.2445,74.8012
33.4107,384.7054
4.8672,17.6135
31.2306,252.3825
22.6432,62.0877
29.3718,180.8961
8.4839,23.105
36.87,486.5141
43.1536,906.1267
10.9153,32.9946
4.8762,20.0217
1.2796,6.7945
32.1344,345.2575
30.394,245.2413
27.3802,159.515
11.6742,26.9968
19.6062,68.4656
29.7644,189.0073
24.8887,142.2162
49.3905,1393.9246
6.9083,6.0285
34.7877,405.8188
20.2755,50.5717
21.4672,82.484
35.9081,470.3042
34.6526,413.3494
49.5637,1490.6741
6.5069,16.9017
5.2951,19.5004
36.2445,443.3923
28.9615,230.0536
13.7806,23.3334
4.063,13.9732
4.3743,14.202
44.7201,1011.8375
9.6742,18.7901
16.2362,12.9085
11.4102,34.4611
17.8143,37.7201
3.5642,12.5852
26.0011,142.4527
3.4739,16.6581
40.0378,672.9606
11.7622,33.6485
27.0466,198.1488
44.0159,999.8236
32.5788,330.6559
26.6946,150.1994
16.2843,30.4757
16.7168,35.0892
33.5074,343.7609
49.7076,1483.0885
33.1258,341.5297
27.9334,187.167
36.5595,487.2513
23.3138,106.8511
3.1011,14.4582
28.1586,186.847
47.8855,1286.9703
8.8476,19.8407
34.5312,415.5519
10.1266,15.8542
26.8378,155.0222
4.9242,6.5073
22.5735,74.7799
37.8326,553.3307
17.4438,38.1119
33.2791,313.2356
39.793,681.4736
46.3662,1129.444
11.8086,9.8274
20.0259,66.9746
7.7056,25.7058
49.6249,1395.1812
46.3573,1169.5922
27.0439,163.5516
42.1175,813.7223
26.0958,129.4322
31.2169,276.3645
4.5473,15.7971
37.788,605.4832
6.4729,22.095
41.3208,765.8695
39.1232,656.6302
35.4664,460.9871
1.9044,4.1003
15.2261,39.8329
13.2293,27.8849
18.0708,38.6692
4.4734,10.7365
46.8542,1191.9304
27.7347,182.5713
15.3457,45.5166
19.9094,32.0144
22.4154,70.2188
30.0697,247.5576
25.8324,140.0663
45.9777,1121.67
24.8985,118.152
49.6087,1468.21
42.5861,814.1968
10.5047,39.8433
46.5367,1178.4801
5.9067,20.9329
40.8907,712.863
19.0931,47.0134
43.9109,963.5819
43.416,904.6916
40.3157,707.6538
39.5225,635.563
15.3035,18.8464
4.1379,21.1761
20.2087,52.1621
8.7589,27.589
34.7781,395.3262
17.3704,40.9576
48.7829,1367.2755
32.0845,304.278
41.1418,772.0219
6.713,29.4562
43.1145,886.312
46.1456,1136.4405
24.4044,112.8313
30.352,253.9451
38.264,565.8381
8.8244,13.2539
25.178,135.2135
19.9933,64.8396
7.4041,27.3416
18.44,50.1905
3.5018,14.0122
1.388,9.9424
6.8448,25.5372
48.1594,1312.7962
27.5215,134.6464
48.2945,1301.5882
21.6816,94.0217
15.6596,52.9589
25.3565,154.2727
22.0316,77.1914
5.3727,15.665
32.0772,322.1112
10.8803,28.0374
31.0174,226.8663
32.545,325.389
7.686,19.605
3.1613,8.164
39.06,612.8664
23.044,100.2806
3.0024,12.0663
49.7438,1501.2427
2.9832,20.905
34.7823,431.8789
49.1856,1430.4678
12.0351,23.2771
7.1982,24.7983
6.1571,14.7141
15.2334,27.032
5.1422,10.3484
34.6389,374.9957
3.2084,19.452
25.5202,140.6302
49.8352,1499.5937
40.7171,723.7753
30.7994,300.7968
15.3821,52.1983
31.2324,279.441
26.3994,153.0455
21.3616,72.5914
6.6224,11.9572
44.3416,973.9788
22.5443,85.2608
9.8117,4.2877
18.4512,21.8123
20.7651,68.4447
41.3941,790.5156
36.7074,484.5853
38.4883,632.9805
0.6505,4.1111
20.8661,58.9536
24.1191,90.9035
1.0577,7.097
13.0647,7.4169
38.0385,552.9964
6.9418,19.5938
26.812,139.1856
10.8386,18.5202
0.7048,5.3658
12.136,13.7467
48.7961,1397.0113
40.0967,709.6224
47.9829,1272.9301
24.4439,114.5244
5.5758,17.0806
27.4432,181.8167
22.7734,88.4899
42.2334,810.5184
4.9943,11.1825
24.4632,130.6326
7.5874,15.9557
16.3013,28.6177
36.8941,532.7283
23.8533,110.3762
18.8568,39.8904
19.7844,57.5753
23.0264,82.1289
39.2723,611.8844
44.615,992.1499
47.7712,1274.6664
39.3665,630.1101
15.8388,41.1445
34.4379,411.2196
21.9364,72.3089
12.8081,24.3879
42.0595,804.5477
2.0175,6.2501
45.0979,1049.0205
23.1277,70.2276
31.8964,283.6302
33.0018,318.6207
44.7664,995.1454
31.8698,280.3405
30.7353,234.349
3.4259,12.6906
25.9686,138.9733
7.5934,19.8244
36.8979,515.5165
25.6599,145.4109
34.0434,365.7252
2.1795,10.9816
4.3311,14.548
35.8445,457.6376
3.697,12.4439
3.6557,10.7003
0.7042,4.4581
47.8294,1272.8475
36.9017,517.0674
17.7272,56.1389
14.8971,21.8171
17.5502,37.5323
38.7552,660.8603
33.1024,309.4812
9.3413,9.0269
8.7881,28.6866
5.0099,27.5473
33.0491,371.4395
38.2422,587.4837
13.3258,23.0023
1.1452,6.1198
4.2004,17.7077
48.3962,1365.3857
14.8427,37.0517
38.4842,549.0201
31.2707,259.0658
19.1588,58.4078
10.3638,11.0538
6.1572,6.9232
30.7891,281.7859
38.7542,614.6862
32.2308,342.9877
26.5621,172.6696
2.1934,8.2215
48.4276,1349.7134
39.9558,661.1222
14.7118,14.3174
49.0005,1432.4087
30.1339,242.3956
29.1629,242.32
37.4289,539.7382
40.6073,726.2306
32.8583,347.1843
6.492,17.7121
16.9795,37.9223
46.4114,1162.8141
11.3083,34.3074
18.6711,57.4571
21.6606,79.2045
22.0263,77.5218
30.6857,260.3346
47.1595,1200.5037
12.1106,15.8493
6.1629,17.0598
9.9538,22.0018
44.3576,1003.8532
32.326,295.0989
14.3667,30.0467
40.8158,743.0291
43.0824,864.5789
42.3411,824.3562
45.9544,1136.5351
12.6868,25.2444
37.7766,511.3975
23.0809,108.2147
42.1157,821.894
36.4517,454.4934
38.8447,594.3488
32.8425,332.9419
8.9537,23.3758
27.2968,189.8368
49.235,1398.2374
46.8757,1185.8058
2.2544,14.6069
8.3243,27.9949
6.6733,16.9948
36.3264,471.285
40.9075,750.6608
10.7542,5.4686
25.342,132.892
42.0511,814.6352
36.6668,489.062
27.1576,177.4337
29.5583,248.8566
25.4672,120.0409
14.9477,24.1932
28.2946,207.647
34.4754,370.2251
43.6788,919.8922
31.8509,341.2935
38.08,575.9092
8.0876,18.3138
23.1317,72.5486
0.5656,-3.2289
12.4093,35.0561
36.3504,459.0754
49.5913,1460.7687
5.049,24.1133
20.1346,56.7158
40.0235,672.8594
10.2814,27.9564
27.7987,207.1456
36.6803,517.7765
30.8377,294.2983
9.4824,3.6433
17.8337,50.6062
39.2112,664.0849
27.7559,190.8421
0.361,3.2828
38.0734,544.3934
1.862,6.822
37.3121,563.8529
10.2038,21.9148
47.9079,1276.0983
18.4602,30.7594
16.4139,43.0261
7.5295,14.3888
15.3497,32.9312
43.8449,988.7675
49.8171,1505.1134
18.4786,65.8869
22.4857,91.0503
36.1313,488.3086
44.3212,1016.1445
29.6929,218.4233
19.6371,58.3536
20.6898,59.3515
34.8113,401.4294
0.2606,2.8061
31.0175,255.2232
17.8391,41.2051
39.7304,681.3803
4.7402,16.0784
29.4513,212.7249
24.1005,123.8882
32.152,293.1491
3.3362,8.7027
29.0412,236.4134
28.1181,206.3161
28.0769,185.1012
30.214,282.5895
33.8558,363.0214
40.269,714.3232
13.5641,12.2798
41.27,738.5813
24.963,142.2838
3.9452,22.2362
3.0217,12.4177
16.7785,65.566
39.2664,667.8901
35.4133,425.8339
39.4519,640.5377
25.9117,121.6836
22.0659,77.5448
7.4579,21.3853
16.4768,38.5587
21.7576,80.5167
4.5212,21.4803
11.1085,24.6842
29.9514,252.9086
36.8096,515.6361
49.9175,1501.3799
46.6624,1202.9212
32.164,326.3514
21.1203,57.7159
31.8453,334.4829
39.304,643.1873
6.005,12.6192
20.5543,66.3438
42.0061,818.4434
19.2533,63.0831
28.6364,221.4584
29.4297,239.4844
9.3054,35.4149
18.1755,49.0667
16.7921,37.8609
1.4072,2.6669
1.3072,11.2701
41.6017,799.1669
13.7262,22.5705
25.9521,148.4662
15.0064,31.9154
47.0399,1217.2206
13.0389,23.9131
21.5399,79.1487
43.6492,893.1714
42.1125,809.7684
9.3865,23.7889
40.1519,675.0384
22.9635,100.9739
24.2001,144.817
6.7607,11.7634
4.122,6.2399
36.4242,512.8345
24.8734,157.1107
21.8989,86.9292
36.5025,491.1703
38.2991,569.3473
8.0295,24.0474
30.5502,258.0719
6.8542,24.6802
37.5936,508.6003
32.8821,343.2149
47.8351,1263.743
3.541,18.8429
2.947,7.7824
14.1811,35.7439
13.1591,21.2112
12.4242,21.2915
45.3221,1085.2836
12.5524,18.1492
13.6703,13.2444
37.994,568.7151
22.542,80.2955
38.8579,584.0389
3.3618,15.5566
24.4298,121.7547
1.7773,9.8739
3.2264,15.9409
45.3312,1013.0341
7.0483,14.4268
26.6678,163.5941
20.6137,81.5779
17.4324,45.9789
45.0017,1066.9299
1.189,4.8374
33.2231,337.5927
48.1734,1308.3566
28.0524,188.895
46.8474,1148.2973
2.7077,12.178
20.9978,71.234
13.0819,20.769
36.568,477.8543
49.0667,1413.6427
12.9009,31.7987
32.7433,334.55
9.9851,23.1252
28.31,195.9787
23.2502,99.5572
48.6031,1378.7295
30.4655,285.3443
17.5404,61.3708
5.7934,11.684
7.6472,5.5354
11.3433,28.1719
12.6232,25.8712
42.5457,848.4735
28.105,198.0733
26.2172,145.8819
5.827,8.5377
43.021,856.1832
36.1684,452.2577
3.4767,17.3391
35.421,479.6519
27.2226,163.2498
4.1781,28.8589
22.9692,67.9489
24.2863,107.3245
8.3721,21.868
47.2903,1167.4451
42.5138,884.5857
33.4842,346.0094
23.1685,98.6721
20.6471,74.094
32.5836,295.252
27.3171,213.6851
3.2074,14.1687
25.6739,133.8594
40.3395,677.19
23.0161,99.0312
2.6926,5.379
39.3353,645.4415
10.1481,33.4271
13.0052,37.5238
8.3188,16.5291
16.5777,35.4542
37.8619,571.9396
26.0174,164.7824
10.3236,34.8467
43.9037,990.9304
43.9911,933.6761
43.5419,941.4333
12.0159,12.1243
22.6168,84.0753
49.251,1392.3075
38.6234,575.846
1.4557,9.1825
3.3537,10.6635
23.2502,103.5246
45.4701,1044.6936
26.9812,173.7342
24.9408,119.3133
5.3631,15.8619
32.8733,311.2577
41.1229,776.9326
19.083,56.0818
38.803,623.765
48.2274,1289.0064
10.2679,27.7717
26.2141,150.4203
14.4282,25.0593
39.6634,693.1208
28.9219,219.3599
31.7657,305.9128
39.9159,631.7754
19.8589,74.724
45.763,1112.0577
26.6981,179.9345
7.9819,16.0813
34.8254,399.8903
39.6837,699.7853
15.9064,46.0135
42.8732,838.5178
45.3165,1063.4357
13.9175,38.8388
49.1777,1422.248
7.1215,15.8657
10.1806,16.7735
9.2928,21.8279
44.7101,1039.4502
32.7492,312.6835
7.69,5.3679
22.0721,78.1401
30.8034,274.4306
4.2649,19.2295
44.1326,942.5356
40.1998,700.4952
25.3098,122.521
48.3596,1356.3903
20.9463,69.3833
49.2071,1443.4499
33.4292,358.8677
31.7701,306.9603
8.3811,17.3749
44.1082,948.2644
21.4317,72.478
8.1954,24.7802
0.7291,13.88
28.0318,211.2484
26.4172,178.5039
35.9957,464.7239
44.5239,985.1324
4.0624,4.314
36.6017,483.1198
9.4519,10.8208
42.923,895.8402
40.9713,738.4377
27.0856,146.1956
35.5411,457.3642
15.7861,38.4604
23.6113,87.7873
41.0997,787.0421
23.0173,85.1588
17.9541,53.491
24.7612,120.957
41.4296,812.2156
16.8269,50.3651
8.7707,12.7743
35.6295,487.8981
41.3163,735.6624
5.1218,11.2892
12.0697,39.3431
7.1844,19.3488
17.4623,47.0036
22.5725,96.1692
37.4664,515.9227
32.5923,362.5478
31.0843,315.6903
17.6835,22.5341
42.0882,807.0329
23.6172,114.7285
48.9573,1392.143
31.7437,286.3724
6.4006,22.2472
33.8413,386.8539
16.3227,56.2607
34.3477,359.3161
3.5751,9.5705
8.8266,15.3425
42.8013,926.7109
11.4363,36.8659
41.8684,809.3162
14.0359,28.1364
32.1798,320.0143
34.7381,434.6434
25.6815,135.3832
15.335,36.1385
10.711,19.9542
1.7561,3.9357
15.2669,13.9341
32.6928,316.5414
46.9214,1192.0019
43.5731,935.9522
38.3266,591.1031
39.4435,617.0327
33.2827,352.1018
13.0883,21.4203
45.369,1060.9703
33.5695,364.5788
28.066,212.4512
5.6384,15.2041
22.4081,111.8491
23.0719,77.9346
43.2417,878.7886
27.3777,172.927
19.082,39.6504
48.8423,1347.5797
5.625,18.2916
21.1852,55.6787
2.197,6.8508
37.0212,514.8514
45.912,1157.3755
14.0739,27.1591
42.9312,880.8268
14.6817,19.037
45.5474,1055.2578
37.7227,502.592
40.2648,675.5352
0.9985,9.1907
48.1442,1300.0605
36.3609,487.4094
15.3071,35.4909
41.4868,794.4363
14.1479,46.0138
43.6504,946.0375
5.7178,16.5848
35.2139,447.799
27.0809,172.9547
4.9171,4.6563
12.1705,13.9493
0.719,4.5881
23.4915,94.1798
15.1331,31.1736
29.958,197.1587
14.9322,40.5689
15.066,31.7054
37.1853,551.1744
2.5023,11.8037
45.1545,1054.7841
42.628,830.6058
33.4235,333.563
29.7018,235.8351
44.6259,1006.8731
9.348,8.7864
4.0406,20.0786
12.0516,25.0959
39.7495,655.2586
1.83,6.1937
29.1821,232.4453
49.7723,1458.822
42.7992,873.843
26.1201,145.1826
3.2757,11.2568
41.5855,752.6903
29.989,265.0971
5.8352,12.1769
4.7835,12.0201
45.4904,1111.9637
33.4931,358.0021
41.4814,784.1961
43.961,992.5005
28.6314,230.4909
25.9206,135.2124
21.5783,93.912
15.9156,17.9853
21.7863,55.9972
38.7166,607.7945
30.136,244.4424
44.6369,1024.0923
22.2247,93.3635
30.3938,266.2073
31.6022,322.0102
29.6257,266.2903
35.1614,447.1252
11.9479,24.2798
25.667,135.8681
5.3008,17.3517
19.2871,48.6744
24.4346,131.4767
32.646,348.3155
47.5315,1240.7602
30.0725,241.1254
37.2053,487.7159
25.3627,132.0579
31.7418,297.2883
3.6395,9.2019
12.7941,21.0503
18.1565,33.7338
23.6774,82.1951
2.3779,17.5381
7.0872,9.155
13.913,29.7784
48.5795,1384.4659
16.6342,54.965
24.1538,96.8958
9.8853,32.0369
30.5779,262.1488
14.1061,34.937
10.4289,36.9026
25.877,152.8681
0.3747,0.8451
0.4824,-2.3634
11.0315,28.6085
1.9324,11.554
5.4905,13.1245
17.0091,42.9196
40.149,659.8566
28.6452,211.2784
25.6821,118.1811
14.7451,43.6806
46.5945,1227.8724
19.9111,64.9492
4.4459,18.1286
30.8916,279.7442
5.7805,19.6895
17.3266,29.7716
25.4199,156.7228
43.7237,947.7161
24.728,130.9164
35.1427,448.9912
49.6416,1491.5326
6.6613,26.8465
13.8091,32.866
19.7893,49.0549
21.1492,78.9562
20.61,67.4194
45.3898,1046.6238
35.7302,484.913
30.4345,252.1116
15.5377,36.4596
41.2071,741.2497
47.7575,1277.4245
41.0778,771.8833
0.1781,9.1948
31.8564,272.8059
2.6517,12.2116
12.9546,-3.3248
3.0703,11.2704
30.2294,250.845
34.3608,398.1359
5.8129,27.7721
19.2536,52.794
22.8662,116.5597
18.5157,53.1453
6.1391,15.3807
21.0055,74.3518
37.5838,548.2319
3.6433,15.505
4.101,11.9525
17.8031,36.9484
47.0921,1247.4633
33.4618,379.6141
33.9656,362.1348
18.1598,46.0564
29.7237,240.9311
0.6055,7.5394
31.8412,303.4874
45.673,1122.6691
30.6674,260.5112
43.6976,972.9736
36.2263,531.6629
6.1159,18.8924
45.1324,1057.4259
3.4155,9.6148
26.745,157.8829
7.1926,20.719
0.6842,7.5276
21.1595,70.6285
14.8225,39.1632
24.3514,110.3707
28.9023,229.3124
2.2826,12.7637
6.2379,20.8509
27.9763,180.6508
17.2241,41.0094
36.4858,482.2844
32.6494,345.1183
42.2957,799.561
34.6554,392.8385
21.5536,94.373
33.681,371.0843
13.8415,40.5824
15.385,42.2826
39.4704,671.4247
22.3763,93.5804
39.9392,663.1927
41.1389,755.7438
42.8924,844.3009
45.8401,1102.744
21.6062,70.8201
16.0115,15.4867
29.1517,225.8167
18.6215,54.9081
30.0936,267.5038
35.3087,410.3109
34.4514,420.4771
18.7902,23.3527
8.4263,19.5339
21.5834,105.3416
7.2154,19.3693
44.5158,979.4948
17.3593,41.7728
7.8075,25.9353
1.3698,6.9232
32.3265,324.2757
31.8814,308.5097
17.0961,47.6181
3.6784,19.6374
20.5405,93.3422
15.6298,35.3136
33.8883,382.0295
30.3284,230.1014
18.2932,60.0554
10.9728,34.634
49.403,1459.2701
22.7547,72.5924
34.4449,390.1621
7.1136,19.8015
24.3309,102.7395
1.4741,16.3636
25.3222,139.1576
48.2045,1346.6614
19.2719,67.7817
2.0459,10.7583
1.6447,4.3701
19.4605,67.3866
8.0852,34.4769
1.2653,6.1926
37.8351,546.222
22.9803,107.7232
14.5333,39.9373
45.0142,1067.3546
5.8953,17.3567
47.8003,1279.0562
15.7669,6.3248
44.4313,992.6294
30.1868,237.2599
41.3527,715.7935
49.2023,1472.0917
14.4914,32.7958
48.0607,1259.4215
19.5351,62.7745
19.337,79.9068
17.0853,55.1126
27.1162,184.7083
7.7918,11.5695
27.7302,173.4602
27.1311,154.6415
38.1189,574.2419
41.6991,809.7236
22.078,90.0447
15.1864,23.0523
13.0408,24.7761
9.8117,30.0646
2.9766,15.2725
17.1882,46.416
13.5854,19.1962
48.3242,1337.3182
27.9297,168.102
17.4291,33.4753
29.0653,190.0813
7.0459,30.678
22.2578,111.1104
31.3491,264.7872
24.496,106.6039
20.1488,59.2012
49.693,1503.9345
44.0277,975.0215
31.208,304.6625
28.5119,230.7712
31.071,283.5369
10.1455,24.5558
19.8174,77.9608
2.069,14.7414
23.8297,123.8872
27.1969,178.3716
11.4647,32.8385
48.205,1313.3313
45.4818,1062.1726
36.1349,466.3188
26.716,197.2404
43.5115,894.6571
6.6196,24.937
39.5464,699.8224
6.3286,21.1347
39.7311,658.4578
13.8608,34.0224
43.8668,935.1413
47.2077,1203.6636
7.5249,28.936
23.1875,117.1545
49.0513,1395.8483
24.222,106.6082
43.191,901.9689
29.4777,225.5083
18.829,42.2338
14.3606,14.4072
10.2408,10.4046
38.1137,547.0779
19.3884,43.552
25.6126,141.4571
24.667,108.9594
28.9062,198.2396
43.2923,873.2423
49.0389,1369.385
20.4385,49.3987
41.3932,768.8373
38.2499,604.0142
28.7191,233.0231
47.8068,1284.9434
10.1037,30.6508
5.5523,13.2498
42.7127,875.6985
22.0136,70.9159
42.3637,847.5833
44.6652,989.1926
3.2166,10.1692
44.1849,970.6903
22.4711,111.8615
25.5706,150.793
31.367,270.4881
46.3265,1121.4433
1.0539,3.8541
23.8945,118.4721
34.4173,401.6027
36.1631,488.538
34.6574,396.839
6.8083,21.3254
15.0398,34.9885
17.9999,61.8238
40.2414,733.3633
14.0101,37.95
10.6142,33.1559
47.8767,1289.5946
0.5423,2.2803
49.8913,1489.758
33.8734,372.3581
41.4406,769.147
14.8015,31.2136
0.8143,5.1694
36.9197,501.7158
41.7238,789.7809
37.0498,535.3166
7.2282,13.8488
37.6961,580.6912
38.4692,617.0719
32.9612,341.4798
38.3292,532.4801
42.3115,780.7969
30.7188,265.5736
4.5214,19.8029
24.4326,144.3622
3.9747,13.2089
20.4364,59.265
20.4146,49.7744
3.3939,16.8046
17.5061,43.6808
5.6388,15.1059
40.4309,709.1807
47.3896,1242.0731
3.7086,19.3838
47.7602,1267.6706
26.1766,148.9569
15.0483,41.1093
3.9354,13.8387
25.0812,116.9058
39.7463,637.3459
35.3836,417.3837
2.6063,9.2208
3.7378,19.4273
20.2034,54.2022
14.835,29.1941
11.696,14.9762
14.1221,29.7613
40.1938,700.5187
46.4685,1170.7997
20.3146,88.0085
45.3149,1062.527
16.1426,39.7958
23.8742,100.1102
11.3788,42.4981
32.0598,323.5472
48.9512,1418.8896
30.2143,267.9966
17.9549,55.3189
32.4261,342.1378
6.2337,17.4374
44.4441,1049.5056
25.2039,106.4899
22.5226,85.5596
29.3347,253.8641
31.2767,278.0027
3.6816,17.837
34.1626,377.2104
12.1724,28.9029
35.7262,446.9296
41.1445,781.8801
40.2175,702.0772
27.6698,151.7681
26.0565,133.593
7.2295,13.1229
38.7898,642.4135
13.6433,15.7449
24.8851,120.8618
14.2853,51.1116
6.778,27.1183
31.5149,272.9558
2.8112,8.6534
37.4574,517.5495
15.9476,37.9573
0.1067,1.0143
25.6053,141.6037
2.4379,12.8121
13.8809,29.0233
35.3781,441.7339
3.2282,14.0004
41.983,792.0715
0.2906,-1.137
12.4165,25.7822
37.0711,502.3018
15.8819,46.0911
5.1844,10.2785
18.0757,42.8353
13.5926,29.3288
42.1513,852.5746
15.7361,30.5336
39.4677,654.2528
44.6044,1020.7121
21.7475,90.5571
45.5062,1088.2658
18.9282,75.6716
48.2075,1310.9444
4.5555,25.4272
34.3823,409.6589
24.7413,126.3092
19.4437,61.3215
31.6723,311.8863
35.2225,416.9361
0.3177,3.9991
8.431,18.8505
35.681,485.7689
33.3526,341.7959
48.3058,1385.4331
38.0758,561.6508
47.5436,1221.6897
35.1568,410.9442
14.9728,22.9931
5.3577,26.9268
39.113,599.0462
32.243,319.993
2.5045,17.9411
18.0665,80.414
47.8443,1284.1036
25.07,129.9706
21.6932,63.1948
22.9392,89.4985
10.5232,40.6105
18.4985,60.6716
18.5537,65.3014
2.7125,15.105
38.4016,612.9853
20.8836,96.5705
41.1268,742.4119
42.5324,866.8841
10.6785,16.9651
32.9019,297.9962
23.6669,109.3292
44.0198,962.3187
10.8655,22.3205
33.9229,364.2153
30.4268,257.1113
14.8355,35.8469
6.9164,31.9508
32.6168,337.4823
36.956,525.9712
15.8498,27.0912
32.2771,296.743
19.817,47.7154
35.689,446.5652
10.0408,22.5243
44.5217,1003.9703
14.4417,21.8072
18.4525,22.272
2.9988,11.1487
5.6645,23.381
25.8415,136.4539
13.4529,26.7467
41.7905,759.3339
0.8332,6.2554
19.0168,58.9301
16.9335,33.8718
1.0644,10.1863
6.306,26.0389
20.7408,97.3487
24.6939,107.5128
20.2741,68.2809
26.5938,138.1578
29.7971,246.9869
0.5952,6.3998
23.2583,71.2543
48.1786,1326.2999
25.9997,142.328
33.9094,352.7867
15.662,31.335
38.7222,653.219
38.6688,616.922
26.1127,134.4583
48.8031,1370.7934
6.365,6.7602
0.9457,2.5463
38.5309,633.9206
40.3771,726.5327
6.0983,21.1613
13.3526,31.0042
0.9759,11.3633
14.7361,34.4252
38.6798,598.4032
25.9462,143.0092
17.47,40.3152
18.6498,47.687
0.1675,8.0554
15.06,21.0828
32.3583,308.1963
48.7123,1320.9739
42.3683,861.8399
1.2774,8.8591
44.9382,1076.2458
39.1816,618.8889
39.0408,607.3216
22.954,78.3467
19.9605,67.5601
15.2155,29.0586
3.3782,15.3631
11.4889,20.0682
12.4055,38.5045
24.2554,133.6529
37.3975,537.6304
23.7431,122.2082
2.9864,12.4107
47.8937,1290.5103
47.1419,1164.3543
39.281,650.5917
49.5673,1457.6646
27.2697,186.7463
48.1421,1334.7606
3.8727,11.3302
18.3475,46.6093
11.3465,19.4306
9.8721,30.1644
7.1261,29.8036
31.1584,292.2061
39.088,672.6939
28.9571,222.304
7.4334,13.2083
40.5751,685.3974
31.8341,282.2847
19.4695,51.6436
33.7391,356.1947
13.0693,27.1077
17.3251,40.4448
45.8825,1112.5916
14.5962,55.794
23.5524,116.6451
44.518,1005.0377
35.4153,462.3313
3.2039,9.8319
7.4504,14.0558
0.4913,7.3121
31.583,291.2359
22.4389,90.1486
6.8003,11.8546
47.9009,1279.6556
26.53,149.5273
12.1705,20.4763
25.0801,161.7417
34.0131,423.0389
3.9043,20.7272
13.8077,29.3178
40.3676,691.0654
23.0373,81.3322
27.3742,180.1536
21.6975,97.0328
2.2906,14.2953
8.3709,21.2821
22.3325,96.5172
10.5384,22.4139
2.594,10.7612
42.1981,801.0495
