Height_cm,Weight_kg,Gender
157.2,67.8,Female
177.5,83.6,Male
182.4,88.4,Male
172.5,73.9,Male
168.4,69.6,Female
170.5,74.5,Female
176.5,80.2,Male
178.9,76.8,Male
163.7,70.3,Female
163.3,60.2,Female
157.0,61.9,Female
168.0,73.0,Female
160.5,59.2,Female
158.6,68.1,Female
177.5,73.3,Male
156.0,76.5,Female
173.3,75.4,Male
175.4,87.0,Male
150.7,54.9,Female
162.9,77.7,Male
164.6,80.2,Male
159.8,47.5,Female
158.1,66.9,Female
167.4,77.2,Male
161.0,54.7,Female
160.0,63.0,Male
148.6,57.8,Male
173.3,68.7,Male
176.6,64.6,Male
161.0,65.0,Female
177.1,84.4,Male
178.1,80.9,Male
159.5,58.7,Female
152.1,54.8,Female
160.8,65.1,Female
159.9,62.6,Female
165.8,73.7,Male
189.4,96.5,Male
161.3,59.8,Female
158.9,71.8,Female
161.8,69.6,Female
172.7,84.3,Male
185.9,98.7,Male
185.9,92.7,Male
179.2,82.5,Male
173.8,69.0,Male
168.5,65.8,Female
164.8,66.6,Female
165.1,61.5,Female
160.0,61.3,Female
176.3,73.8,Male
151.2,51.0,Female
178.9,65.1,Male
160.4,71.4,Female
181.6,91.9,Male
171.0,81.2,Male
162.8,77.6,Female
170.3,63.3,Male
177.0,81.1,Male
159.6,63.5,Female
163.4,64.9,Female
160.7,59.8,Female
179.8,84.4,Male
163.6,52.9,Female
167.9,78.4,Male
161.2,57.0,Female
153.3,58.1,Female
172.1,76.6,Female
180.0,80.5,Male
182.6,89.4,Male
161.4,59.7,Female
148.9,56.1,Female
164.9,61.3,Female
173.3,79.9,Male
166.7,87.0,Male
160.6,71.2,Female
167.8,61.1,Female
177.5,90.4,Male
190.7,96.4,Male
160.1,80.1,Male
154.1,46.9,Female
163.0,69.9,Male
187.0,89.6,Male
168.1,85.0,Male
179.5,67.2,Male
167.4,67.9,Female
172.5,72.2,Male
179.5,92.9,Male
177.9,88.2,Male
159.3,56.0,Female
171.8,83.5,Male
159.0,57.0,Female
162.9,72.9,Female
178.8,89.3,Male
168.1,57.8,Female
162.1,59.5,Male
172.1,80.1,Male
175.5,75.6,Female
162.0,58.6,Female
168.7,68.2,Male
159.0,58.4,Female
156.9,62.1,Female
151.5,64.3,Female
176.4,83.1,Male
170.9,77.0,Female
165.2,65.8,Female
161.2,54.8,Female
168.8,84.4,Female
186.3,82.7,Male
168.2,73.5,Male
165.4,76.3,Female
179.1,87.0,Male
164.5,69.8,Female
186.2,82.1,Male
188.3,92.6,Male
175.3,84.5,Male
166.2,78.0,Female
175.2,67.9,Male
178.4,96.1,Male
162.7,61.6,Male
168.4,76.7,Female
169.2,73.2,Male
168.9,74.0,Male
185.5,82.8,Male
178.3,76.9,Male
149.1,56.5,Female
187.8,85.8,Male
179.0,81.3,Male
152.1,63.2,Female
174.4,78.6,Male
163.0,55.9,Female
149.3,41.4,Female
148.8,56.5,Female
177.4,74.8,Male
167.9,76.4,Female
166.7,63.1,Male
157.2,59.6,Female
174.9,81.1,Male
173.4,73.1,Male
178.4,82.8,Male
166.8,76.3,Female
176.3,91.4,Male
168.2,82.2,Male
174.2,93.0,Male
181.1,104.5,Male
178.0,78.0,Male
162.7,81.0,Female
172.2,78.7,Male
171.7,78.8,Male
177.5,83.2,Male
168.2,69.1,Female
157.6,54.9,Female
158.4,79.7,Female
171.3,82.1,Male
169.8,76.0,Female
167.8,77.6,Male
153.4,48.8,Female
159.3,58.2,Female
169.8,84.1,Male
174.6,91.5,Male
161.7,67.1,Male
167.0,67.3,Female
168.6,78.3,Male
182.0,78.7,Male
161.1,64.5,Female
177.2,92.0,Male
159.2,69.7,Female
162.2,72.4,Female
158.6,63.7,Female
159.8,69.3,Female
173.5,75.7,Male
160.4,54.7,Female
181.2,88.6,Male
158.5,69.3,Female
169.3,88.4,Female
167.8,82.9,Male
155.4,58.5,Female
173.3,72.7,Male
172.2,63.3,Female
178.8,79.8,Male
158.8,70.6,Female
178.3,77.8,Male
163.3,65.3,Female
162.1,64.8,Female
169.6,72.5,Female
186.2,80.9,Male
175.1,76.6,Male
172.9,70.3,Male
159.5,73.3,Female
187.7,82.6,Male
177.5,71.9,Male
163.4,83.4,Male
154.4,54.7,Female
169.9,62.7,Female
165.8,60.6,Female
169.1,71.9,Male
171.8,78.0,Female
177.6,61.4,Male
170.3,74.8,Female
175.1,73.9,Male
183.4,95.8,Male
161.1,67.6,Female
165.2,78.2,Female
182.3,88.4,Male
166.0,64.0,Female
179.0,91.4,Male
180.9,70.9,Male
178.6,86.1,Male
159.9,70.7,Female
176.6,83.3,Male
168.0,61.3,Female
186.5,86.3,Male
162.1,61.4,Male
183.5,86.0,Male
180.6,97.1,Male
169.6,70.1,Female
173.1,70.8,Male
151.4,54.4,Female
166.3,67.5,Female
163.8,74.7,Female
175.0,87.8,Male
182.2,82.9,Male
162.8,69.3,Female
152.0,65.2,Female
165.7,71.4,Male
164.1,66.2,Female
174.7,64.1,Male
166.1,64.2,Female
167.1,63.1,Female
174.9,73.4,Male
159.4,53.5,Female
166.6,63.9,Male
185.2,98.0,Male
167.2,68.2,Male
156.7,73.0,Female
162.9,60.4,Female
183.5,74.1,Male
170.7,76.6,Male
148.6,62.4,Female
162.8,70.9,Male
155.0,42.3,Female
160.5,59.1,Female
168.4,74.6,Male
179.9,80.9,Male
186.1,94.1,Male
153.2,53.6,Female
171.5,81.0,Male
159.7,55.3,Female
173.8,80.3,Male
165.0,79.5,Female
151.0,54.5,Female
162.8,62.2,Male
177.7,81.1,Male
164.6,66.0,Female
159.3,65.2,Female
160.4,67.5,Female
169.0,61.6,Female
172.1,81.8,Male
163.7,71.7,Male
175.9,92.0,Male
180.7,79.3,Male
188.7,94.6,Male
180.4,74.4,Male
172.1,70.0,Female
178.6,90.8,Male
183.2,81.3,Male
159.8,77.7,Female
165.3,69.1,Female
161.8,58.8,Female
181.2,90.2,Male
181.3,83.1,Male
181.8,87.0,Male
166.5,75.8,Female
175.6,79.9,Male
162.8,73.0,Female
173.1,76.8,Female
177.2,78.3,Female
153.8,52.6,Female
177.6,84.8,Male
155.2,58.0,Female
179.2,85.9,Male
164.1,63.1,Female
186.3,104.0,Male
185.1,87.3,Male
165.1,71.4,Female
179.5,85.5,Male
161.5,55.2,Female
181.7,102.2,Male
185.2,78.7,Male
184.0,83.0,Male
167.5,69.4,Female
156.2,59.8,Female
177.6,71.5,Male
162.6,58.9,Female
171.1,70.9,Male
162.2,57.5,Female
162.9,62.4,Female
187.6,103.1,Male
157.4,62.1,Male
167.0,66.6,Male
186.3,83.3,Male
155.7,57.9,Female
170.7,77.8,Male
168.4,72.9,Female
164.6,78.1,Male
162.7,69.2,Female
161.7,66.7,Female
180.3,80.3,Male
177.1,89.0,Male
194.5,99.0,Male
177.2,75.0,Male
160.7,64.9,Female
153.0,64.0,Female
184.8,89.1,Male
153.7,57.4,Female
170.1,73.4,Male
164.9,72.7,Female
174.9,85.1,Male
169.6,83.6,Male
162.8,69.5,Female
150.7,55.8,Female
169.9,74.7,Male
163.9,73.5,Female
166.9,74.7,Female
173.3,64.8,Male
173.8,68.7,Male
168.0,69.4,Male
170.2,67.0,Male
175.7,68.4,Male
164.4,60.7,Female
159.7,72.0,Female
175.4,94.9,Male
168.6,60.0,Female
155.8,67.5,Male
160.0,55.9,Female
153.1,57.9,Female
155.2,59.6,Female
162.7,69.1,Female
160.4,66.3,Female
172.9,80.2,Male
173.6,81.6,Male
162.9,78.0,Male
181.9,74.5,Male
154.6,55.1,Female
186.3,93.0,Male
159.1,60.1,Female
179.2,85.0,Male
175.9,87.2,Male
180.1,65.9,Male
156.7,53.2,Female
164.0,72.1,Female
180.6,90.3,Male
165.1,68.8,Female
152.1,57.5,Female
157.7,66.9,Female
178.8,74.9,Female
182.1,77.8,Male
180.0,88.6,Male
180.8,81.2,Male
157.2,56.2,Female
172.7,84.0,Male
173.2,69.1,Male
162.6,72.4,Female
172.1,71.4,Male
181.3,93.4,Male
167.9,76.1,Female
186.8,101.2,Male
156.3,63.2,Female
151.7,54.7,Female
184.1,87.4,Male
162.3,62.5,Male
165.7,67.4,Female
162.7,79.3,Female
165.1,71.7,Male
183.4,76.7,Male
154.4,53.8,Female
182.8,97.8,Male
159.6,68.5,Female
173.5,81.3,Male
151.4,52.1,Female
167.7,62.7,Female
151.7,42.0,Female
183.6,101.1,Male
160.6,61.1,Female
162.8,69.8,Male
158.5,58.4,Female
174.7,76.8,Male
169.6,70.0,Male
172.4,70.6,Male
155.5,51.3,Female
164.3,75.4,Male
156.0,66.2,Female
172.3,86.4,Male
181.6,86.1,Male
184.0,66.8,Male
167.4,68.0,Female
154.6,63.3,Female
177.7,75.3,Female
158.0,61.3,Female
175.8,79.7,Male
176.8,84.7,Male
167.1,63.3,Female
155.0,62.9,Female
159.2,61.7,Female
193.7,98.8,Male
177.5,85.1,Male
169.5,91.6,Male
161.9,53.0,Female
173.1,68.8,Male
162.6,62.4,Female
162.5,71.6,Female
176.6,88.4,Male
175.4,74.7,Male
163.5,74.6,Female
173.1,88.5,Male
176.8,84.4,Male
158.0,67.4,Female
164.6,58.1,Female
182.6,85.8,Male
170.0,87.3,Male
163.1,71.5,Female
150.4,52.1,Female
160.6,59.2,Female
168.3,73.0,Male
155.9,72.9,Male
159.1,77.5,Male
168.6,77.9,Male
156.1,66.7,Female
171.8,84.3,Male
179.5,94.1,Male
159.2,63.7,Female
162.8,82.1,Male
162.4,60.0,Female
158.8,77.4,Female
169.8,84.4,Female
158.5,55.3,Female
157.1,63.6,Female
186.2,99.7,Male
164.6,74.6,Female
172.0,81.9,Male
164.1,66.1,Female
172.6,75.8,Female
177.7,91.6,Male
177.7,73.1,Male
148.9,47.1,Female
163.8,61.5,Female
187.4,93.6,Male
184.2,83.2,Male
168.0,83.4,Female
162.8,73.8,Male
171.7,75.4,Male
179.5,89.8,Male
186.1,107.5,Male
177.7,78.3,Male
175.1,88.1,Male
176.2,92.3,Male
155.8,65.3,Female
173.1,79.3,Male
161.8,56.0,Female
170.8,78.7,Female
156.8,55.6,Female
166.0,72.6,Female
170.7,79.0,Female
147.6,51.5,Female
152.7,54.8,Female
154.5,59.1,Female
177.3,72.7,Male
166.9,70.9,Female
158.0,63.0,Female
171.0,58.7,Male
156.1,53.3,Female
162.8,75.9,Female
156.7,53.2,Female
170.4,72.9,Female
164.2,71.6,Female
187.5,102.5,Male
169.8,73.3,Male
173.9,93.5,Male
167.8,70.3,Female
171.1,77.4,Male
157.4,60.5,Female
153.4,62.0,Female
172.5,75.9,Male
179.7,85.4,Female
159.7,56.4,Female
184.2,91.0,Male
190.6,97.3,Male
185.3,85.1,Male
148.9,46.9,Female
156.3,53.3,Female
159.6,69.2,Female
169.1,73.7,Male
168.5,71.9,Male
176.9,93.6,Male
156.7,63.1,Female
163.9,72.5,Female
188.7,98.8,Male
186.6,93.5,Male
171.5,65.7,Male
166.2,63.2,Female
158.0,61.0,Female
166.5,67.5,Male
167.8,76.8,Female
154.8,50.2,Female
182.8,83.4,Male
188.1,83.2,Male
150.8,56.3,Female
174.0,69.9,Male
164.4,67.4,Male
163.7,68.2,Female
165.7,63.8,Female
181.7,96.9,Male
176.6,87.9,Male
166.2,70.6,Female
172.8,91.3,Male
166.9,68.9,Female
175.0,79.8,Male
165.3,69.2,Male
168.0,70.7,Male
172.4,73.4,Male
153.1,55.9,Female
161.4,55.8,Male
155.0,57.2,Female
188.2,95.2,Male
170.2,91.3,Male
165.9,58.4,Male
188.5,80.9,Male
153.9,53.5,Female
176.6,76.7,Male
174.3,78.4,Male
162.3,76.9,Female
193.5,107.8,Male
158.9,60.0,Male
169.8,86.0,Male
177.8,72.9,Male
181.1,82.0,Male
180.5,80.5,Male
169.3,77.5,Female
172.9,76.4,Male
170.7,81.5,Male
161.3,63.2,Female
162.0,58.4,Female
169.5,76.5,Female
167.4,66.8,Female
169.4,74.6,Female
189.2,86.4,Male
180.1,85.3,Male
156.8,63.9,Female
141.3,41.5,Female
152.7,52.9,Female
171.2,61.4,Female
174.3,79.1,Male
145.1,50.3,Female
161.3,72.3,Male
171.1,69.5,Female
166.5,70.7,Male
178.4,75.6,Male
166.5,74.2,Male
166.4,72.1,Female
166.1,87.0,Female
170.9,85.5,Male
166.9,69.2,Male
181.2,76.9,Male
170.3,66.4,Female
169.7,72.6,Male
181.7,85.5,Male
178.4,84.4,Male
176.0,76.3,Female
169.7,64.5,Male
180.5,91.9,Male
162.4,73.1,Female
155.0,57.6,Female
173.7,72.1,Male
165.4,69.4,Female
166.3,79.1,Female
175.8,83.6,Male
154.5,63.4,Female
163.1,48.3,Female
162.7,71.2,Male
148.1,42.4,Female
157.4,58.4,Female
164.5,56.4,Female
170.0,74.8,Male
153.8,55.4,Female
176.0,73.7,Male
177.7,68.8,Male
163.4,77.6,Female
172.9,86.0,Male
172.4,67.4,Male
157.1,55.6,Female
169.6,79.3,Male
159.4,58.2,Female
160.4,63.8,Female
169.8,69.5,Female
178.3,88.5,Male
177.6,89.3,Male
165.6,52.7,Female
160.4,65.7,Female
173.7,76.4,Male
166.8,65.9,Female
183.8,91.7,Male
174.3,85.9,Male
174.3,94.1,Male
180.6,83.2,Male
182.8,92.0,Male
168.6,88.4,Female
146.9,50.3,Female
175.4,82.7,Male
176.5,82.2,Male
165.6,73.3,Male
168.9,80.6,Male
184.9,83.0,Male
169.0,65.0,Male
165.1,75.3,Male
155.9,59.7,Female
171.1,76.0,Male
171.5,77.1,Male
161.9,73.0,Male
174.8,77.6,Male
152.8,47.3,Female
166.9,75.5,Male
171.9,79.7,Male
164.3,65.7,Female
167.7,61.0,Female
190.8,92.1,Male
168.3,71.7,Male
174.0,77.8,Male
180.7,100.0,Male
145.8,55.4,Female
153.8,60.8,Female
158.3,63.1,Female
161.0,70.7,Female
165.6,73.1,Female
164.7,73.4,Male
161.0,63.7,Female
168.4,67.2,Female
153.4,57.3,Female
147.9,52.9,Female
155.3,50.1,Female
169.6,76.6,Male
177.3,70.1,Male
166.2,79.4,Female
185.1,116.4,Male
163.5,73.7,Female
170.2,68.4,Male
172.0,72.1,Female
157.1,59.8,Female
180.8,99.5,Male
161.5,59.0,Female
171.4,77.8,Female
183.2,101.2,Male
164.4,78.1,Male
179.2,82.2,Male
171.7,79.1,Male
156.5,47.8,Female
166.1,76.2,Female
155.4,60.0,Female
175.7,78.4,Male
157.6,61.0,Female
158.3,68.4,Female
169.5,71.2,Female
175.0,75.2,Male
161.4,52.9,Female
170.2,77.1,Female
158.8,66.5,Female
157.9,71.3,Female
159.9,60.5,Female
172.0,81.8,Male
174.6,88.9,Male
171.9,76.2,Male
154.6,66.9,Female
178.2,81.9,Male
160.8,59.5,Female
171.2,78.2,Female
177.7,72.5,Male
163.8,59.9,Female
153.1,58.1,Female
184.3,67.7,Male
162.5,65.4,Female
182.9,84.1,Male
174.0,79.2,Male
169.8,81.2,Male
161.2,75.4,Male
167.3,69.3,Female
174.7,76.7,Male
176.1,81.2,Male
163.2,69.1,Female
171.4,74.7,Male
149.1,59.1,Female
150.5,49.2,Female
166.3,54.9,Female
175.2,72.6,Female
173.1,65.5,Male
159.2,49.0,Female
179.8,88.3,Male
165.9,64.4,Female
176.4,74.1,Male
163.9,73.8,Male
158.4,49.4,Female
176.3,83.0,Male
155.0,54.0,Female
164.0,57.4,Female
151.4,49.4,Female
172.8,71.1,Male
167.6,69.5,Male
183.7,81.2,Male
165.3,71.3,Male
162.6,62.1,Male
162.7,57.2,Female
153.1,66.3,Female
174.7,82.3,Male
169.6,72.7,Male
153.5,54.2,Female
166.1,71.4,Female
160.3,74.8,Female
157.9,63.8,Female
176.3,88.8,Male
157.7,52.4,Female
169.2,74.8,Female
168.7,90.0,Male
163.5,62.6,Female
160.6,65.9,Female
165.9,73.1,Female
171.2,81.3,Female
174.6,81.7,Male
174.6,82.2,Male
162.5,68.6,Female
176.6,90.9,Male
190.3,95.6,Male
164.8,52.9,Female
165.9,83.1,Male
184.7,86.5,Male
178.6,77.6,Male
176.9,76.8,Male
156.7,76.6,Female
167.9,58.3,Male
166.9,70.2,Female
160.4,40.0,Female
166.5,71.6,Male
158.3,54.0,Male
168.5,73.5,Male
164.2,60.1,Female
164.6,73.8,Male
176.0,86.2,Male
155.9,59.9,Female
162.8,61.1,Female
172.0,77.8,Male
177.0,80.1,Male
173.2,71.0,Male
163.9,70.7,Female
156.5,65.6,Female
183.3,87.1,Male
151.2,55.6,Female
179.8,86.5,Male
179.9,80.6,Male
166.8,62.8,Male
154.2,67.1,Female
157.2,45.0,Female
166.1,75.7,Female
169.0,81.9,Male
184.5,83.3,Male
177.2,74.3,Male
160.6,65.5,Female
158.3,67.7,Female
170.3,67.6,Female
162.4,64.1,Female
162.5,69.0,Female
180.0,82.0,Male
157.5,58.5,Female
167.2,61.5,Female
162.1,56.6,Female
172.4,76.3,Male
182.5,93.3,Male
192.1,112.7,Male
176.0,72.6,Male
171.2,69.1,Male
164.8,71.7,Female
178.6,94.6,Male
180.8,79.6,Male
180.5,75.9,Male
167.4,80.4,Male
158.5,64.6,Female
158.8,66.9,Female
160.9,76.5,Male
159.4,64.5,Female
169.2,88.9,Male
155.3,46.9,Female
166.7,61.4,Male
164.4,65.6,Female
172.1,88.1,Male
164.1,45.5,Female
177.6,87.8,Female
162.4,66.5,Female
166.2,62.1,Female
171.9,78.5,Male
161.1,53.8,Female
164.8,65.6,Male
166.3,75.8,Male
180.6,91.9,Male
169.5,73.2,Male
179.9,85.3,Male
151.9,47.4,Female
175.7,92.8,Male
180.2,96.8,Male
159.6,70.9,Female
157.5,62.0,Female
154.7,61.0,Female
163.5,65.0,Female
168.7,71.0,Female
166.6,63.9,Male
173.1,74.5,Male
175.9,72.7,Male
166.7,68.3,Female
175.1,82.6,Male
161.5,66.6,Female
160.4,61.4,Female
164.0,74.7,Female
150.5,53.1,Female
166.2,72.0,Female
150.6,55.2,Female
173.6,83.7,Male
166.5,56.3,Female
172.9,69.0,Female
155.2,60.7,Female
168.8,68.9,Male
165.2,80.6,Male
152.6,72.1,Female
169.4,76.2,Male
167.3,66.3,Female
171.9,64.7,Male
166.4,61.0,Male
181.2,92.3,Male
174.9,95.6,Male
175.0,74.8,Male
168.9,85.6,Male
184.7,90.6,Male
158.3,64.6,Female
159.7,65.6,Female
167.6,70.7,Female
156.6,56.7,Female
162.2,68.8,Female
182.4,86.7,Male
168.7,83.3,Male
170.8,64.9,Male
162.3,69.3,Female
186.4,95.9,Male
164.6,79.0,Female
157.1,61.4,Female
171.2,88.2,Male
160.9,75.7,Female
163.6,61.4,Female
158.4,62.0,Female
159.4,56.3,Female
173.9,85.6,Male
186.1,89.0,Male
167.6,64.6,Male
188.8,105.5,Male
152.0,53.0,Female
165.5,81.6,Male
161.6,51.0,Female
160.9,59.7,Female
190.1,103.3,Male
163.7,66.8,Female
172.4,78.1,Female
182.7,97.4,Male
161.7,68.9,Female
174.4,90.2,Male
159.8,56.5,Female
179.9,69.3,Male
178.7,81.1,Male
160.3,57.8,Female
154.2,55.5,Female
157.5,54.6,Female
152.7,58.5,Female
162.6,66.0,Female
170.0,89.9,Female
178.9,80.4,Male
166.1,80.6,Female
171.7,88.0,Male
178.3,94.6,Male
163.1,75.6,Female
167.7,76.3,Female
192.9,93.1,Male
170.0,78.1,Male
148.6,51.1,Female
170.2,74.2,Male
161.7,61.1,Female
177.4,84.8,Male
163.0,68.6,Female
157.4,61.9,Female
170.0,70.3,Female
165.7,63.4,Female
154.9,62.7,Female
159.7,59.8,Female
178.3,78.7,Male
168.7,76.4,Female
167.5,73.4,Male
163.3,68.7,Male
152.4,64.0,Female
167.8,72.9,Male
161.2,71.4,Female
168.8,79.2,Female
174.9,69.3,Male
164.5,78.8,Male
154.4,56.1,Female
175.3,82.1,Male
162.3,69.3,Female
157.5,64.0,Female
173.4,68.5,Male
168.7,74.6,Female
155.8,58.0,Female
160.4,68.7,Female
184.4,83.8,Male
159.3,56.6,Female
156.8,57.6,Female
182.5,85.3,Male
178.9,92.3,Male
168.3,61.7,Female
176.4,82.2,Male
182.0,87.2,Male
152.5,59.5,Female
158.7,55.0,Female
168.8,73.6,Male
174.0,80.5,Female
172.5,76.6,Male
184.4,89.5,Male
186.9,88.9,Male
155.1,64.8,Female
166.7,62.1,Female
176.2,73.3,Male
168.8,64.3,Male
170.4,67.8,Female
160.5,65.4,Female
166.8,74.5,Female
181.5,97.3,Male
164.6,72.2,Female
170.6,69.0,Female
160.8,64.3,Female
170.8,78.6,Female
178.7,80.7,Male
159.3,66.6,Female
163.7,65.3,Female
159.5,59.3,Female
175.7,65.5,Male
165.9,75.7,Male
179.2,84.6,Male
155.4,55.4,Female
180.8,82.1,Male
155.9,67.4,Female
149.9,52.8,Female
160.1,69.9,Female
170.0,73.2,Male
182.5,87.0,Male
162.3,69.5,Female
177.2,87.5,Male
162.6,80.4,Female
162.6,73.9,Female
173.0,68.1,Male
174.5,73.4,Male
177.7,92.5,Male
174.2,81.6,Male
176.8,74.8,Male
152.8,64.7,Female
183.4,88.3,Male
175.6,78.7,Male
167.0,68.0,Female
176.3,81.6,Male
182.1,93.6,Male
159.0,65.6,Female
179.4,84.4,Male
178.6,71.4,Male
168.5,74.3,Female
160.0,64.5,Female
158.5,60.8,Female
153.5,58.5,Female
168.3,62.9,Male
167.3,68.0,Female
155.6,64.4,Female
159.9,67.9,Male
186.1,88.4,Male
170.0,69.5,Male
170.4,77.0,Male
171.7,69.7,Male
166.8,66.0,Male
175.9,86.3,Male
158.6,59.0,Male
170.3,73.8,Male
149.0,58.6,Female
162.7,62.9,Female
161.3,70.3,Female
178.8,82.3,Male
165.2,63.2,Female
174.0,77.9,Male
175.2,82.2,Male
173.8,82.5,Male
162.5,64.9,Female
174.9,89.4,Male
182.9,71.8,Male
171.6,73.8,Male
175.7,72.8,Male
164.5,74.3,Female
166.3,71.7,Male
165.9,62.2,Female
161.1,71.3,Female
169.4,68.5,Male
159.9,59.3,Female
155.8,50.5,Female
154.4,66.2,Female
161.4,72.0,Female
156.3,57.0,Female
169.2,63.6,Female
164.1,72.9,Female
190.0,85.8,Male
153.9,55.1,Female
185.0,99.1,Male
165.0,61.7,Female
170.8,80.6,Male
163.7,50.8,Female
178.1,82.8,Male
166.8,63.5,Female
162.6,70.4,Female
164.5,59.0,Female
178.6,85.0,Male
160.8,52.9,Female
162.5,58.6,Female
166.5,62.7,Female
169.8,64.3,Male
156.0,63.9,Female
179.2,87.7,Male
169.0,76.5,Female
165.2,75.0,Female
160.4,66.1,Female
161.3,57.3,Female
161.9,63.7,Female
163.9,61.6,Female
174.5,83.4,Male
184.0,89.1,Male
164.7,66.5,Male
179.1,82.3,Male
159.3,56.5,Female
163.7,63.9,Female
160.2,75.4,Female
161.0,62.2,Female
182.2,85.2,Male
174.3,69.5,Male
187.3,83.9,Male
180.0,83.0,Male
168.5,81.4,Female
176.0,89.1,Male
174.0,72.2,Male
162.0,65.7,Female
186.7,82.5,Male
152.6,58.5,Female
158.5,54.2,Female
191.0,92.4,Male
164.1,71.9,Male
159.8,59.1,Female
177.4,80.1,Male
181.5,83.6,Male
174.8,81.5,Male
159.5,69.3,Female
180.0,91.2,Male
177.6,80.8,Male
159.8,57.8,Female
167.2,77.5,Female
194.8,106.7,Male
178.3,78.5,Male
163.2,86.2,Male
163.7,70.3,Female
177.2,90.2,Male
166.1,72.0,Male
170.6,82.6,Male
155.0,55.5,Female
173.1,80.0,Male
158.9,62.8,Female
184.3,87.9,Male
166.5,68.9,Male
160.9,71.2,Female
181.1,81.2,Male
154.6,64.1,Female
180.5,88.7,Male
177.9,77.8,Male
185.0,87.0,Male
169.7,76.6,Female
151.1,59.1,Female
165.2,63.4,Female
160.0,51.0,Female
178.3,82.2,Male
171.4,67.7,Female
164.3,69.0,Male
166.4,70.9,Female
176.1,87.0,Male
179.1,100.9,Male
168.4,67.8,Female
156.3,56.9,Female
168.1,79.4,Female
188.6,90.6,Male
173.6,71.7,Male
160.6,67.1,Female
178.0,84.2,Male
168.9,60.6,Male
183.7,93.4,Male
186.5,94.1,Male
166.6,71.9,Female
193.5,101.0,Male
152.6,54.1,Female
167.1,76.1,Female
162.0,61.9,Female
164.6,67.0,Female
159.9,60.1,Female
165.2,70.6,Female
168.8,57.3,Female
153.7,60.5,Female
177.8,77.6,Male
164.7,71.3,Female
163.8,57.4,Female
156.4,71.8,Female
177.0,92.2,Male
179.8,103.9,Male
173.1,81.0,Male
170.3,66.9,Male
171.1,61.5,Male
160.4,58.3,Male
184.7,85.2,Male
177.5,73.3,Male
176.0,77.8,Male
160.1,54.8,Female
151.6,65.5,Female
187.0,77.1,Male
164.4,67.3,Female
161.8,69.0,Female
159.8,72.2,Female
172.5,87.5,Male
162.9,68.0,Male
163.5,63.3,Female
187.9,95.0,Male
178.8,82.8,Male
170.8,87.1,Male
157.3,46.2,Female
163.3,57.0,Female
181.1,82.7,Male
166.2,73.9,Female
184.3,80.6,Male
168.8,66.1,Male
174.1,86.6,Female
161.9,64.4,Female
174.1,75.0,Male
158.0,69.1,Female
164.7,77.9,Female
161.4,76.5,Male
156.6,55.1,Female
161.9,72.5,Female
180.6,86.0,Male
163.4,73.6,Female
172.9,74.8,Male
184.4,101.9,Male
157.9,58.7,Female
180.4,89.6,Male
175.9,88.7,Male
166.9,70.8,Female
164.6,76.0,Female
167.4,64.3,Male
164.3,64.5,Female
167.5,82.4,Male
169.1,73.5,Female
161.8,56.8,Female
175.8,91.2,Male
166.0,73.9,Male
162.5,74.1,Female
162.4,59.9,Female
176.0,73.9,Male
168.8,71.1,Female
167.6,63.8,Male
164.1,65.7,Female
179.8,81.6,Male
162.2,61.3,Female
199.7,99.8,Male
167.5,78.2,Female
166.5,74.2,Male
157.4,57.9,Female
171.1,88.1,Male
182.1,93.6,Male
157.5,64.9,Female
182.9,94.3,Male
166.7,72.5,Male
178.5,66.0,Male
171.3,81.1,Male
183.7,101.6,Male
176.6,75.1,Male
157.0,53.4,Female
175.8,75.2,Male
151.2,55.5,Female
158.9,51.9,Female
161.6,74.7,Female
177.1,68.3,Male
168.1,72.6,Male
159.2,63.6,Female
167.7,69.7,Female
167.2,78.2,Male
159.7,70.2,Female
154.2,58.9,Female
164.7,69.2,Female
167.1,64.1,Female
162.3,69.7,Female
171.5,81.7,Male
160.9,57.0,Female
174.1,77.8,Male
164.9,75.9,Male
166.2,69.8,Female
179.9,89.7,Male
189.2,87.2,Male
167.0,61.8,Male
162.8,58.8,Female
179.5,99.9,Male
164.8,59.0,Female
168.6,67.6,Female
161.5,60.5,Female
176.4,75.7,Male
168.0,66.0,Male
186.4,90.1,Male
185.4,86.4,Male
167.9,74.3,Female
159.3,62.3,Female
155.6,65.5,Female
162.8,67.0,Female
169.3,83.9,Male
162.2,63.4,Female
166.9,73.3,Male
183.5,93.9,Male
179.7,86.7,Male
154.5,48.4,Male
157.2,55.2,Female
180.9,72.2,Male
157.4,62.9,Female
182.3,91.5,Male
175.2,88.6,Male
164.5,75.0,Female
157.7,60.6,Female
162.0,50.2,Female
155.1,65.7,Female
175.6,84.6,Male
181.1,90.0,Male
172.2,73.9,Male
161.4,58.4,Female
168.6,69.0,Female
152.8,53.7,Female
156.1,63.2,Female
156.6,76.4,Female
173.4,80.8,Male
174.1,92.4,Male
160.3,60.4,Female
163.4,72.0,Male
167.9,81.7,Female
165.9,58.6,Female
163.6,69.8,Female
164.5,70.6,Male
156.5,46.6,Female
168.4,76.3,Female
167.9,76.7,Male
167.6,73.7,Female
159.9,56.7,Female
178.8,69.4,Male
179.3,82.7,Male
162.0,65.6,Female
151.8,68.0,Female
173.6,86.1,Male
161.8,61.9,Female
168.0,60.3,Male
151.6,43.3,Female
168.0,85.5,Male
155.4,61.2,Male
